"b'the penis is a standard unit of measurement, you feminazi'",0
"b""RT @MetroidThief: @freebsdgirl Didn't he say this was a big problem women in Silicon Valley had in that Newsweek article? Being too humble?""",0
"b'@sschinke @TsundereRager Unclear. ToS prevents bots from being able to contact you without you contacting them first, iirc.'",0
b'@KaitlynBurnell I dunno. Maybe! I am bad at everything involving flirting and dating tho \xf0\x9f\x98\x9b',0
"b'@khaxan skater dresses already have a strong print, so i was thinking zipper look would work well. not too plain, but not busy, you know?'",0
b'@Ibramblebush quit cryin ya fuckin coon the dumshit shoukdnt fucked with tha cops yard ape got had @PornoMexico2 @Oprah @asswhitegirls #coon',1
b'\xe2\x80\x9c@ItsReallyKeith: someone said he hit The Whip mid fight. I need confirmation lol.\xe2\x80\x9d I dont even need confirmation I know he did it lol #coon',1
"b""I can't believe I'm using this word without irony, but this is setting up to be disruptive as heck.""",0
"b'@TrippyPip @Oleuanna ""5 year olds are sexual, the feminazi are the ones with problems""- tweeted one of his ""friends"" *shudder*'",0
b'@Dustin___Lee when you find him let me know so I can hunt him #coon',1
b'@Joshb0ss @LT_garrand @Capadamn @TheAsianEddie @guysmackyou141 \nfeminazi my fucking ass',0
"b""Y'all make sure y'all following a nigga #coon\xe2\x9b\xbd\xf0\x9f\x85\xb0\xf0\x9f\x86\x96\xf0\x9f\x92\xaflilbitch \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x91\x8c #joeworld""",1
"b""Protip: When you jump into the mob to harass someone, and they publicly call you out as an individual in that mob, it's not the same thing.""",0
b'@Mjolna ... i hate shadowrun. :P',0
b'@VestryHouse You can just see her credentials.  Black FemiNazi.',1
"b""@tante no, just stuff i've put together by looking at twitter.""",0
b'#mainecoon #coon #cat #kitty #pet #animal #catstagram #catlover #ajka #animals #pets #pets\xe2\x80\xa6 http://t.co/iFKVGbusza http://t.co/74UM0QKl9C',0
"b'""@931wzak: Don Lemon Defends N-Word Singing Oklahoma Frat Mom http://t.co/qreIfmwbrc http://t.co/zyJvrqKIKt"" #coon'",1
"b""@sigje haha, welllllll, i'm usually here so you know, whenever you're in town, hit me up. :) i miss you!""",0
b'@Teelin \nAlso: is a dude \nFeminazi gulag recruiting dudes now?\nThat figures. \nSmart move.',0
b'@donlemon great job cOOning tonight #donlemon #coon',1
b'We knew when we started this that a movement based on harassment would do anything in their power to stop it.',0
b'Oh gosh she mentioned me and #ggautoblocker in her talk and now I am blushing and trying not to sniffle.',0
b'Wal-Mart is Instagram Heaven! #walmart #coon #westvirginia #almostheaven https://t.co/Zav64hhGDG',0
"b'@coil780 yes. i own some. they are pretty rad. they make them for dudes, too.'",0
b'Another #Arab car ramming terror attack in #Jerusalem #Israel. Will #Obama Adm call this random traffic infringement? http://t.co/MjWKz48M4A',1
"b""RT @Coopster04: @MtBakerTheatre As a mom of daughters, I'm asking if U would call them 'sluts, sexretary or FemiNAZI'? Rush does &amp; you pay \xe2\x80\xa6""",0
"b""@RealDackFayden yup, apparently. was just going through neil's mentions.""",0
b'Driving back to San Francisco Thursday afternoon.',0
b'http://t.co/ZxbZV3qUj2: Maine Coon Kitten Climbing a Cat Tree http://t.co/SdbB3q4S3r #climbing #coon #kitten #maine',1
"b""@CarterGee disagree. talking salaries is what led a lot of women to realize they aren't making as much as their male colleagues.""",0
"b""@drurbanski @trentmkays i'm pushing more for these to be options added by twitter or using free scripts.""",0
"b""@ilovegarick probably not. i can't really afford to go to conferences that i'm not speaking at. :(""",0
b'@PaladinGunn @miscu_ what should i do in the meanwhile about this player?',0
"b""@phvntvsmvgoriv @sundsuu Would you prefer I say Massa. Oh I don't wana speak ill of my masse da white man. #housenigga #coon""",1
"b""@a_man_in_black i can't help but wonder if she bothered actually *talking* to kiva about her concerns before calling her out""",0
"b'@ACurrentAffair9 #mkr star that declared bankruptcy &amp; hides money is an asshole, i.e. Christopher Skase and his multimillionaire sons guilty'",0
b'I see mein public shaming vorked. Zee vile #CarolCorps vill now have black members in zee comics. Strucker: I put zee Nazi in #FemiNazi',1
b'BLIZZCON ANNOUNCED',0
b'All the people asking me about IGN - see LRT.',0
"b""Son read #BlameOneNotAll. This is why I don't have a problem with generalization about Black men. I know I don't do certain things.""",1
"b""Heading towards GDC in an hour. I might have japanese kit kats in my purse. Don't mug me, bro.""",0
"b""@HPluckrose @Feminazi_Front what's sad about it?""",0
"b""@DefaultProphet in their defense, some incarnations of jubilee weren't portrayed as asian.""",1
"b""@awizardsbeard okay. You don't even know what this pharmacy looks like, but you are inserting your opinion.""",0
b'@JamesEdmonds90 @JohnDaniels41 \n\nJames are you being a PC Feminazi???? http://t.co/2CJDGyuwKI',0
"b""RT @Latesa555: #KayneWest is a Straight #Coon! 30 showers bcuz of #Muva? #Gtfoh w/that BS! So after Kim you'll take 3000, rt?""",1
b'@alexvdl0 @Chriss_m LOLLLLLLL',0
b'@Spacekatgal 80% of his points are bullshit taken from white cis male standpoint. no harassment on fbook? pft. providing ID/addy? NOPE.',0
"b""@_NotJuice @Mechanical_Crow @butt_hump @srhbutts @vex0rian @RSG_VILLENA everything 'technical' that he says is hilarious.""",0
"b""what's sad is that somewhere in Detroit @RealBenCarson is being called #Coon or a #Sellout""",1
"b""@milfgaardian (brb, am starting to feel feelings in my scalp, that means it's time to wash this stuff out.)""",0
b'Thank u God for blessing real #hustlers &amp; for real niggas #MEEKMILLSEASON s/o #Coon #... (Vine by TheTheoryis) https://t.co/ed0k1K7pkm',1
b'Feminazi Blog Reminds Liberals Today Is \xe2\x80\x9cNational Day of Appreciation for Abortion Providers\xe2\x80\x9d\xe2\x80\xa6 http://t.co/82vQJQXhYd via @WeaselZippers',0
b'http://t.co/ZxbZV3qUj2: \xe3\x81\x8a\xe9\xa2\xa8\xe5\x91\x82\xe5\xa5\xbd\xe3\x81\x8d\xe7\x8c\xab\xe3\x83\xac\xe3\x82\xaa\xe3\x83\xb3\xe3\x81\xae\xe5\x85\xa5\xe6\xb5\xb4\xef\xbc\x92\xe3\x80\x80cat #likes bath &amp; Shampoo... http://t.co/03BocUhbJj #coon #leon #maine #shampoo',1
"b""#BlameOneNotAll such a lame campaign, defend oppressed n victims,marriages arent breakin n man aren't being banished from society #mintified""",0
b'Does a Tauren boomkin taste like chicken or beef?',0
b'Fresh off the plantation front row at the nigger Olympics smh #Coon http://t.co/VS6MArSvJJ',1
b'@Zython86 fuck errything about brietbart',0
"b""@Spacekatgal the client/web experience being similar are key. i don't know if twitter client has the additional controls verified accts have""",0
b'@M_Wein @edzitron im p. worried now tbh',0
b'reformed white male kotaku commenter bionicle building vaping virgin atheist  antisjw&amp;feminazi libertarian naruto watching gamergater here',1
